TR,A,L,T,Force,Disp
2,120,400,2,7.768242359,111.4525147
2,120,400,2,7.712150097,112.2153778
2,120,400,2,7.67706871,112.9782486
2,120,400,2,7.648389816,113.7411118
2,120,400,2,7.656495571,114.5039825
2,120,400,2,7.659981251,115.2667465
2,120,400,2,7.637418747,116.0289764
2,120,400,2,7.634195805,116.7911987
2,120,400,2,7.737980843,117.553421
2,120,400,2,7.821444511,118.3156433
2,120,400,2,7.793848038,119.0778656
2,120,400,2,7.776339531,119.8400879
2,120,400,2,7.812806606,120.6023102
2,120,400,2,7.857120037,121.3645325
2,120,400,2,7.943161964,122.1267548
2,120,400,2,7.995502472,122.8888702
2,120,400,2,7.871293068,123.6504364
2,120,400,2,7.741633415,124.4120102
2,120,400,2,7.583878994,125.1735764
2,120,400,2,7.45524168,125.9351425
2,120,400,2,7.474104404,126.6967163
2,120,400,2,7.477843761,127.4582825
2,120,400,2,7.406394959,128.2198486
2,120,400,2,7.338498116,128.9814301
2,120,400,2,7.288058281,129.7429962
2,120,400,2,7.249903679,130.5044556
2,120,400,2,7.271381378,131.2653809
2,120,400,2,7.322676659,132.0263214
2,120,400,2,7.516687393,132.7872467
2,120,400,2,7.77591753,133.5481873
2,120,400,2,8.342172623,134.3091126
2,120,400,2,8.872830391,135.0700531
2,120,400,2,9.238420487,135.8309784
2,120,400,2,9.516075134,136.591919
2,120,400,2,9.389299393,137.3528442
2,120,400,2,9.17768383,138.1136627
2,120,400,2,8.58212471,138.8739166
2,120,400,2,7.981726646,139.6341553
2,120,400,2,7.359659195,140.3944092
2,120,400,2,6.794242859,141.1546631
2,120,400,2,6.478146553,141.9149017
2,120,400,2,6.261002541,142.6751556
2,120,400,2,6.475900173,143.4354096
2,120,400,2,6.699015141,144.1956482
2,120,400,2,6.957497597,144.9559021
2,120,400,2,7.175357342,145.7160492
2,120,400,2,7.220629692,146.4757233
2,120,400,2,7.203729153,147.2354126
2,120,400,2,6.925721645,147.9950867
2,120,400,2,6.638061047,148.754776
2,120,400,2,6.310528278,149.5144501
2,120,400,2,5.989989758,150.2741394
2,120,400,2,5.698128223,151.0338287
2,120,400,2,5.512084961,151.7935028
2,120,400,2,5.753902435,152.5531921
2,120,400,2,6.151919842,153.3127594
2,120,400,2,7.173711777,154.0718536
2,120,400,2,8.099793434,154.8309479
2,120,400,2,8.64789772,155.5900421
2,120,400,2,9.061867714,156.3491364
2,120,400,2,8.95262146,157.1082306
2,120,400,2,8.829463959,157.8673248
2,120,400,2,8.652700424,158.6264191
2,120,400,2,8.42177105,159.3855133
2,120,400,2,7.984641552,160.1446075
2,120,400,2,7.529356957,160.9035645
2,120,400,2,7.005784035,161.6620483
2,120,400,2,6.506943703,162.4205475
2,120,400,2,6.100034714,163.1790314
2,120,400,2,5.675972462,163.9375153
2,120,400,2,5.188907623,164.6959992
2,120,400,2,4.721355915,165.4544983
2,120,400,2,4.32463932,166.2129822
2,120,400,2,3.972103834,166.9714661
2,120,400,2,3.778070688,167.72995
2,120,400,2,3.553792954,168.4883728
2,120,400,2,3.222263336,169.2465363
2,120,400,2,2.95211935,170.004715
2,120,400,2,2.894696713,170.7628937
2,120,400,2,2.803666115,171.5210571
2,120,400,2,2.596171856,172.2792358
2,120,400,2,2.407960415,173.0373993
2,120,400,2,2.285814285,173.795578
2,120,400,2,2.178444624,174.5537415
2,120,400,2,2.121127367,175.3119202
2,120,400,2,2.058573723,176.0700531
2,120,400,2,1.978480697,176.8280487
2,120,400,2,1.906574249,177.5860443
2,120,400,2,1.861482263,178.3440399
2,120,400,2,1.818076968,179.1020203
2,120,400,2,1.780196428,179.8600159
2,120,400,2,1.726275206,180.6180115
2,120,400,2,1.620389819,181.3760071
2,120,400,2,1.517147541,182.1340027
2,120,400,2,1.422281623,182.8919983
2,120,400,2,1.315908074,183.6499634
2,120,400,2,1.173065543,184.4078522
2,120,400,2,1.0324862,185.165741
2,120,400,2,0.899002373,185.9236298
2,120,400,2,0.752212405,186.6815186
2,120,400,2,0.564159632,187.4394074
2,120,400,2,0.372864604,188.1973114
2,120,400,2,0.171622187,188.9552002
2,120,400,2,0.017740292,189.713089
2,120,400,2,0.007604113,190.4709778
2,120,400,2,0,191.2288666
2,120,400,2,0,191.9867401
2,120,400,2,0,192.7446137
2,120,400,2,0,193.5024872
2,120,400,2,0,194.260376
2,120,400,2,0,195.0182495
2,120,400,2,0,195.7761231
2,120,400,2,0,196.5339966
2,120,400,2,0,197.2918854
2,120,400,2,0,198.0497589
2,120,400,2,0,198.8076325
2,120,400,2,0,199.565506
2,120,400,2,0,200.3233795
2,120,400,2,0,201.0812531
2,120,400,2,0,201.8391419
2,120,400,2,0,202.5970154
2,120,400,2,0,203.3548889
2,120,400,2,0,204.1127625
2,120,400,2,0,204.870636
2,120,400,2,0,205.6285095
2,120,400,2,0,206.3863831
2,120,400,2,0,207.1442719
2,120,400,2,0,207.9021454
2,120,400,2,0,208.6600189
2,120,400,2,0,209.4178925
2,120,400,2,0,210.175766
2,120,400,2,0,210.9336548
2,120,400,2,0,211.6915283
2,120,400,2,0,212.4494019
2,120,400,2,0,213.2072754
2,120,400,2,0,213.9651489
2,120,400,2,0,214.7230377
2,120,400,2,0,215.4809113
2,120,400,2,0,216.2387848
2,120,400,2,0,216.9966583
2,120,400,2,0,217.7545471
2,120,400,2,0,218.5124207
2,120,400,2,0,219.2702942
2,120,400,2,0,220.028183
2,120,400,2,0,220.7860565
2,120,400,2,0,221.5439301
2,120,400,2,0,222.3018036
2,120,400,2,0,223.0596771
2,120,400,2,0,223.8175507
2,120,400,2,0,224.5754242
2,120,400,2,0,225.3332977
2,120,400,2,0,226.0911713
2,120,400,2,0,226.8490448
2,120,400,2,0,227.6069183
2,120,400,2,0,228.3647919
2,120,400,2,0,229.1226807
2,120,400,2,0,229.8805542
2,120,400,2,0,230.6384277
2,120,400,2,0,231.3963013
2,120,400,2,0,232.1541748
2,120,400,2,0,232.9120636
2,120,400,2,0,233.6699371
2,120,400,2,0,234.4278107
2,120,400,2,0,235.1856842
2,120,400,2,0,235.943573
2,120,400,2,0,236.7014465
2,120,400,2,0,237.4593201
2,120,400,2,0,238.2171936
2,120,400,2,0,238.9750824
2,120,400,2,0,239.7329559
2,120,400,2,0,240.4908295
2,120,400,2,0,241.248703
2,120,400,2,0,242.0065765
2,120,400,2,0,242.7644653
2,120,400,2,0,243.5223389
2,120,400,2,0,244.2802124
2,120,400,2,0,245.0380707
2,120,400,2,0,245.7959442
2,120,400,2,0,246.5538178
2,120,400,2,0.086865567,247.311676
2,120,400,2,0.355414063,248.0695496
2,120,400,2,1.232443929,248.8274231
2,120,400,2,3.370245695,249.5852814
2,120,400,2,5.017144203,250.3431549
2,120,400,2,5.656192303,251.1010284
2,120,400,2,6.232403755,251.8587647
2,120,400,2,6.681924343,252.6162262
2,120,400,2,7.059137344,253.3736877
2,120,400,2,7.290588856,254.1311646
2,120,400,2,7.368105412,254.8886261
2,120,400,2,7.138121128,255.6460877
2,120,400,2,6.566465378,256.4035645
2,120,400,2,5.318565369,257.1610107
2,120,400,2,4.047549248,257.9184876
2,120,400,2,2.731193066,258.6759644
2,120,400,2,1.593949318,259.4333496
2,120,400,2,0.804862857,260.1905518
2,120,400,2,0.236604914,260.9477844
2,120,400,2,0.093750253,261.7050171
2,120,400,2,0,262.4622498
2,120,400,2,0,263.2194824
2,120,400,2,0,263.9766846
2,120,400,2,0,264.7339172
2,120,400,2,0,265.4911499
2,120,400,2,0,266.2483826
2,120,400,2,0.00451717,267.0055847
2,120,400,2,0.017429484,267.7627869
2,120,400,2,0.156229451,268.519989
2,120,400,2,0.526925623,269.2771606
2,120,400,2,1.014115572,270.0343628
2,120,400,2,1.714007735,270.7915649
2,120,400,2,2.351629496,271.5487366
2,120,400,2,2.876571655,272.3059387
2,120,400,2,3.366906166,273.0631409
2,120,400,2,3.795166016,273.8203125
2,120,400,2,4.154477119,274.5774231
2,120,400,2,4.391196728,275.3343506
2,120,400,2,4.435225487,276.0913086
2,120,400,2,4.139636517,276.8482361
2,120,400,2,3.691811562,277.6051636
2,120,400,2,2.978004217,278.3620911
2,120,400,2,2.256038666,279.1190491
2,120,400,2,1.519945145,279.8759766
2,120,400,2,0.888350129,280.6329041
2,120,400,2,0.436151922,281.3898315
2,120,400,2,0.123285905,282.146759
2,120,400,2,0.047551528,282.903595
2,120,400,2,0,283.6604309
2,120,400,2,0,284.4172974
2,120,400,2,0,285.1741333
2,120,400,2,0,285.9309998
2,120,400,2,0,286.6878357
2,120,400,2,0,287.4447022
2,120,400,2,0,288.2015381
2,120,400,2,0,288.9584045
2,120,400,2,0,289.7152405
2,120,400,2,0,290.4720459
2,120,400,2,0.124533698,291.2288513
2,120,400,2,0.450312674,291.9856873
2,120,400,2,1.001571536,292.7424927
2,120,400,2,1.911035895,293.4992981
2,120,400,2,2.797620058,294.256134
2,120,400,2,3.647861481,295.0129395
2,120,400,2,4.240824223,295.7697754
2,120,400,2,4.428592682,296.5265808
2,120,400,2,4.373083592,297.2832947
2,120,400,2,3.937673092,298.0398865
2,120,400,2,3.428653479,298.7964478
2,120,400,2,2.80565691,299.5530396
2,120,400,2,2.163972855,300.3096008
2,120,400,2,1.493597031,301.0661926
2,120,400,2,0.902447462,301.8227539
2,120,400,2,0.431896508,302.5793457
2,120,400,2,0.119796984,303.335907
2,120,400,3.5,0,0
2,120,400,3.5,0,0
2,120,400,3.5,32.80113983,0.777062356
2,120,400,3.5,65.4439621,1.554124713
2,120,400,3.5,55.89373016,2.33118701
2,120,400,3.5,46.34036636,3.108249426
2,120,400,3.5,36.32511902,3.885311842
2,120,400,3.5,26.36993218,4.66237402
2,120,400,3.5,23.64594269,5.439436436
2,120,400,3.5,20.93520355,6.216498852
2,120,400,3.5,19.80006981,6.993561268
2,120,400,3.5,18.74244881,7.770597935
2,120,400,3.5,25.07473564,8.545208931
2,120,400,3.5,31.3277626,9.319818497
2,120,400,3.5,31.19581413,10.09442806
2,120,400,3.5,31.08499718,10.86903763
2,120,400,3.5,32.45814133,11.64364719
2,120,400,3.5,33.78506851,12.41825676
2,120,400,3.5,32.38021851,13.19286633
2,120,400,3.5,30.98633957,13.96747589
2,120,400,3.5,30.18046951,14.74208641
2,120,400,3.5,29.36631775,15.51664734
2,120,400,3.5,28.15079498,16.28886795
2,120,400,3.5,26.93949699,17.06109047
2,120,400,3.5,25.91427803,17.83331299
2,120,400,3.5,24.88872528,18.6055336
2,120,400,3.5,23.84998322,19.37775421
2,120,400,3.5,22.82652664,20.14997673
2,120,400,3.5,22.35832596,20.92219925
2,120,400,3.5,21.90052414,21.69441986
2,120,400,3.5,21.79852676,22.46664047
2,120,400,3.5,21.68970108,23.23880577
2,120,400,3.5,21.36590004,24.00915909
2,120,400,3.5,21.0666008,24.77951431
2,120,400,3.5,21.49470711,25.54986763
2,120,400,3.5,21.91283608,26.32022095
2,120,400,3.5,22.05413437,27.09057617
2,120,400,3.5,22.18209076,27.86092949
2,120,400,3.5,21.95674324,28.63128281
2,120,400,3.5,21.74637222,29.40163612
2,120,400,3.5,21.91324997,30.17199135
2,120,400,3.5,22.05496216,30.94227409
2,120,400,3.5,21.59868622,31.71084976
2,120,400,3.5,21.13406944,32.47942352
2,120,400,3.5,20.48187637,33.24799728
2,120,400,3.5,19.86030197,34.01657105
2,120,400,3.5,19.89486694,34.78514862
2,120,400,3.5,19.90948105,35.55372238
2,120,400,3.5,19.51387978,36.32229614
2,120,400,3.5,19.14271736,37.0908699
2,120,400,3.5,19.2564621,37.85944367
2,120,400,3.5,19.38678932,38.62792969
2,120,400,3.5,19.82711983,39.39470673
2,120,400,3.5,20.33755684,40.16148377
2,120,400,3.5,22.11129379,40.92826462
2,120,400,3.5,23.90309334,41.69504166
2,120,400,3.5,26.00658608,42.46182251
2,120,400,3.5,28.04110146,43.22859955
2,120,400,3.5,28.92110825,43.99537659
2,120,400,3.5,29.70436478,44.76215744
2,120,400,3.5,28.93256569,45.52893448
2,120,400,3.5,28.14383507,46.29558182
2,120,400,3.5,27.09063721,47.0601387
2,120,400,3.5,26.10207367,47.8246994
2,120,400,3.5,26.07855225,48.58925629
2,120,400,3.5,26.02554894,49.35381699
2,120,400,3.5,25.54260445,50.11837769
2,120,400,3.5,25.08385086,50.88293457
2,120,400,3.5,24.96759987,51.64749527
2,120,400,3.5,24.82623482,52.41205597
2,120,400,3.5,24.34371567,53.17661285
2,120,400,3.5,23.92782021,53.9410286
2,120,400,3.5,24.39210892,54.70352173
2,120,400,3.5,24.81047249,55.46601868
2,120,400,3.5,24.63840866,56.22851181
2,120,400,3.5,24.50309181,56.99100494
2,120,400,3.5,24.82784843,57.75349808
2,120,400,3.5,25.06395721,58.51599503
2,120,400,3.5,24.22480583,59.27848816
2,120,400,3.5,23.395607,60.04098129
2,120,400,3.5,22.6831398,60.80347443
2,120,400,3.5,21.94212151,61.5658226
2,120,400,3.5,20.87524796,62.32649994
2,120,400,3.5,19.86493874,63.08718109
2,120,400,3.5,19.48308945,63.84785843
2,120,400,3.5,19.13402939,64.60853577
2,120,400,3.5,19.13982582,65.36921692
2,120,400,3.5,19.17411423,66.12989044
2,120,400,3.5,19.50897598,66.89057159
2,120,400,3.5,19.90488625,67.65124512
2,120,400,3.5,20.92884445,68.41192627
2,120,400,3.5,22.04317284,69.17243195
2,120,400,3.5,24.06455803,69.93120575
2,120,400,3.5,25.94258118,70.68997955
2,120,400,3.5,26.4126606,71.44874573
2,120,400,3.5,26.8980999,72.20751953
2,120,400,3.5,27.53019142,72.96629334
2,120,400,3.5,28.08487701,73.72506714
2,120,400,3.5,27.91254425,74.48384094
2,120,400,3.5,27.74796104,75.24261475
2,120,400,3.5,27.65452957,76.00138855
2,120,400,3.5,27.5331974,76.75992584
2,120,400,3.5,27.16309166,77.5164032
2,120,400,3.5,26.82163811,78.27288055
2,120,400,3.5,26.73064232,79.02935791
2,120,400,3.5,26.65807152,79.78583527
2,120,400,3.5,26.74347115,80.54231262
2,120,400,3.5,26.80443382,81.29878235
2,120,400,3.5,26.66074753,82.05525971
2,120,400,3.5,26.51053047,82.81173706
2,120,400,3.5,26.30653191,83.56821442
2,120,400,3.5,26.03440857,84.32445526
2,120,400,3.5,25.21384239,85.07883453
2,120,400,3.5,24.39158249,85.83321381
2,120,400,3.5,23.55599594,86.58759308
2,120,400,3.5,22.73677254,87.34197235
2,120,400,3.5,22.04408264,88.09634399
2,120,400,3.5,21.34765816,88.85072327
2,120,400,3.5,20.62280464,89.60510254
2,120,400,3.5,19.94665146,90.35948181
2,120,400,3.5,19.63269806,91.11386108
2,120,400,3.5,19.37187386,91.86802673
2,120,400,3.5,19.4979763,92.62067413
2,120,400,3.5,19.73257446,93.3733139
2,120,400,3.5,20.74554062,94.1259613
2,120,400,3.5,21.71716309,94.8786087
2,120,400,3.5,22.39872932,95.63124847
2,120,400,3.5,22.988657,96.38389587
2,120,400,3.5,22.94493294,97.13654327
2,120,400,3.5,23.10677338,97.88918304
2,120,400,3.5,24.66203308,98.64183044
2,120,400,3.5,26.03443527,99.39421082
2,120,400,3.5,26.19351578,100.1448441
2,120,400,3.5,26.23000336,100.8954697
2,120,400,3.5,25.46300316,101.6461029
2,120,400,3.5,24.77080536,102.3967285
2,120,400,3.5,24.56040764,103.1473618
2,120,400,3.5,24.50893593,103.897995
2,120,400,3.5,25.46035767,104.6486206
2,120,400,3.5,26.40297508,105.3992539
2,120,400,3.5,27.2906971,106.1498795
2,120,400,3.5,28.0729847,106.9001923
2,120,400,3.5,28.20874786,107.6485443
2,120,400,3.5,28.43139458,108.3968964
2,120,400,3.5,29.17549324,109.145256
2,120,400,3.5,29.78437805,109.8936081
2,120,400,3.5,29.5922966,110.6419601
2,120,400,3.5,29.45077515,111.3903122
2,120,400,3.5,29.60397911,112.1386643
2,120,400,3.5,29.74801636,112.8870239
2,120,400,3.5,29.83963203,113.635376
2,120,400,3.5,29.89482498,114.3833618
2,120,400,3.5,29.74404907,115.1293106
2,120,400,3.5,29.63468361,115.8752594
2,120,400,3.5,29.75516892,116.6212006
2,120,400,3.5,29.48169708,117.3671494
2,120,400,3.5,27.05514717,118.1130905
2,120,400,3.5,24.5431633,118.8590393
2,120,400,3.5,21.57062721,119.6049881
2,120,400,3.5,19.06245995,120.3509293
2,120,400,3.5,19.0126152,121.0968781
2,120,400,3.5,19.456707,121.8424912
2,120,400,3.5,22.4807682,122.5864029
2,120,400,3.5,25.39517975,123.3303146
2,120,400,3.5,27.74517441,124.0742264
2,120,400,3.5,29.59739876,124.8181381
2,120,400,3.5,28.92802811,125.5620575
2,120,400,3.5,28.08052254,126.3059692
2,120,400,3.5,26.34222794,127.049881
2,120,400,3.5,24.77558136,127.7937927
2,120,400,3.5,24.05390549,128.5377045
2,120,400,3.5,23.65601921,129.2812347
2,120,400,3.5,24.82980537,130.022934
2,120,400,3.5,26.05238724,130.7646332
2,120,400,3.5,27.50884819,131.5063324
2,120,400,3.5,28.74350548,132.2480316
2,120,400,3.5,28.9311142,132.9897308
2,120,400,3.5,29.08537674,133.7314301
2,120,400,3.5,29.0841713,134.4731293
2,120,400,3.5,29.09833336,135.2148285
2,120,400,3.5,29.18327904,135.9565277
2,120,400,3.5,29.24308014,136.6977844
2,120,400,3.5,29.18891525,137.4370575
2,120,400,3.5,29.16719627,138.1763306
2,120,400,3.5,29.29037094,138.9156036
2,120,400,3.5,29.40153122,139.6548767
2,120,400,3.5,29.45947456,140.3941498
2,120,400,3.5,29.52537155,141.1334229
2,120,400,3.5,29.62594795,141.8726959
2,120,400,3.5,29.7104435,142.611969
2,120,400,3.5,29.72573471,143.3512421
2,120,400,3.5,29.71909332,144.0900421
2,120,400,3.5,29.61901856,144.8268738
2,120,400,3.5,29.51031876,145.5636902
2,120,400,3.5,29.36543846,146.3005066
2,120,400,3.5,29.22285843,147.0373383
2,120,400,3.5,29.08982468,147.7741547
2,120,400,3.5,28.93433571,148.5109711
2,120,400,3.5,28.68677902,149.2478027
2,120,400,3.5,28.4067955,149.9846191
2,120,400,3.5,27.99587059,150.7214356
2,120,400,3.5,27.60832596,151.4577942
2,120,400,3.5,27.31414223,152.1923218
2,120,400,3.5,26.9805336,152.9268341
2,120,400,3.5,26.49123001,153.6613617
2,120,400,3.5,26.02201271,154.395874
2,120,400,3.5,25.6311512,155.1304016
2,120,400,3.5,25.25924683,155.8649139
2,120,400,3.5,24.96040344,156.5994263
2,120,400,3.5,24.66217613,157.3339539
2,120,400,3.5,24.36629868,158.0684662
2,120,400,3.5,24.13733864,158.8025513
2,120,400,3.5,24.16008568,159.5350342
2,120,400,3.5,24.13234329,160.2675018
2,120,400,3.5,23.91693306,160.9999847
2,120,400,3.5,23.72867966,161.7324524
2,120,400,3.5,23.64017677,162.4649353
2,120,400,3.5,23.51362801,163.197403
2,120,400,3.5,23.24897385,163.9298859
2,120,400,3.5,22.93066597,164.6623535
2,120,400,3.5,22.41987419,165.3948364
2,120,400,3.5,21.94062042,166.1269074
2,120,400,3.5,21.5731945,166.857544
2,120,400,3.5,21.17908096,167.5881805
2,120,400,3.5,20.69140434,168.3188171
2,120,400,3.5,20.26387787,169.049469
2,120,400,3.5,20.04480171,169.7801056
2,120,400,3.5,19.8121624,170.5107422
2,120,400,3.5,19.53305817,171.2413788
2,120,400,3.5,19.30686188,171.9720306
2,120,400,3.5,19.25988579,172.7026672
2,120,400,3.5,19.1322155,173.4329376
2,120,400,3.5,18.73426819,174.1620026
2,120,400,3.5,18.37008476,174.8910675
2,120,400,3.5,18.11774826,175.6201172
2,120,400,3.5,17.84106827,176.3491821
2,120,400,3.5,17.48465538,177.0782471
2,120,400,3.5,17.21718216,177.8072968
2,120,400,3.5,17.23783302,178.5363617
2,120,400,3.5,17.17169762,179.2654114
2,120,400,3.5,16.82751656,179.9944763
2,120,400,3.5,16.54938316,180.7232056
2,120,400,3.5,16.48056603,181.4508514
2,120,400,3.5,16.40575028,182.1785126
2,120,400,3.5,16.3121376,182.9061585
2,120,400,3.5,16.24489594,183.6338196
2,120,400,3.5,16.25943375,184.3614655
2,120,400,3.5,16.25138664,185.0891266
2,120,400,3.5,16.17404366,185.8167725
2,120,400,3.5,16.12770844,186.5444336
2,120,400,3.5,16.1754818,187.2720795
2,120,400,3.5,16.18310165,187.9994049
2,120,400,3.5,16.07013321,188.725708
2,120,400,3.5,15.97339726,189.4520264
2,120,400,3.5,15.92489338,190.1783295
2,120,400,3.5,15.8968668,190.9046326
2,120,400,3.5,15.92904949,191.6309509
2,120,400,3.5,15.94910049,192.357254
2,120,400,3.5,15.93385506,193.0835724
2,120,400,3.5,15.91731739,193.8098755
2,120,400,3.5,15.89705753,194.5361939
2,120,400,3.5,15.85750389,195.2621613
2,120,400,3.5,15.76296425,195.9871521
2,120,400,3.5,15.67119503,196.7121429
2,120,400,3.5,15.5872364,197.4371491
2,120,400,3.5,15.48826981,198.1621399
2,120,400,3.5,15.34740448,198.887146
2,120,400,3.5,15.21115208,199.6121368
2,120,400,3.5,15.08764362,200.3371429
2,120,400,3.5,14.98302937,201.0621338
2,120,400,3.5,14.93009663,201.7871246
2,120,400,3.5,14.87212563,202.511795
2,120,400,3.5,14.80050945,203.2355347
2,120,400,3.5,14.75937462,203.9592896
2,120,400,3.5,14.79995537,204.6830292
2,120,400,3.5,14.83587742,205.4067688
2,120,400,3.5,14.85943604,206.1305237
2,120,400,3.5,14.8979044,206.8542633
2,120,400,3.5,14.97555256,207.5780182
2,120,400,3.5,15.03806877,208.3017578
2,120,400,3.5,15.06122208,209.0254974
2,120,400,3.5,15.08383751,209.7489014
2,120,400,3.5,15.10506821,210.4713898
2,120,400,3.5,15.12347889,211.1938782
2,120,400,3.5,15.13469505,211.9163818
2,120,400,3.5,15.13414478,212.6388702
2,120,400,3.5,15.10387421,213.3613586
2,120,400,3.5,15.11462975,214.0838623
2,120,400,3.5,15.2280035,214.8063507
2,120,400,3.5,15.31478691,215.5288391
2,120,400,3.5,15.33570766,216.2513428
2,120,400,3.5,15.3376379,216.973465
2,120,400,3.5,15.29298401,217.6946869
2,120,400,3.5,15.25345802,218.4159088
2,120,400,3.5,15.22639084,219.137146
2,120,400,3.5,15.17364121,219.8583679
2,120,400,3.5,15.05909348,220.5795898
2,120,400,3.5,14.95182133,221.300827
2,120,400,3.5,14.86189079,222.022049
2,120,400,3.5,14.77700138,222.7432709
2,120,400,3.5,14.7040081,223.4644928
2,120,400,3.5,14.6456728,224.1853485
2,120,400,3.5,14.62161446,224.9053497
2,120,400,3.5,14.62703896,225.6253357
2,120,400,3.5,14.70076275,226.3453217
2,120,400,3.5,14.7592907,227.0653076
2,120,400,3.5,14.78294945,227.7853088
2,120,400,3.5,14.7981739,228.5052948
2,120,400,3.5,14.79422474,229.2252808
2,120,400,3.5,14.77595139,229.9452667
2,120,400,3.5,14.72542191,230.6652679
2,120,400,3.5,14.66180801,231.3848724
2,120,400,3.5,14.5690012,232.103653
2,120,400,3.5,14.48964882,232.8224335
2,120,400,3.5,14.44003868,233.5411987
2,120,400,3.5,14.37846375,234.2599793
2,120,400,3.5,14.29068089,234.9787598
2,120,400,3.5,14.20166874,235.697525
2,120,400,3.5,14.10998726,236.4163055
2,120,400,3.5,14.02302933,237.1350861
2,120,400,3.5,13.94622898,237.8538513
2,120,400,3.5,13.87516975,238.5722656
2,120,400,3.5,13.81634617,239.2898865
2,120,400,3.5,13.75629044,240.0075073
2,120,400,3.5,13.69363689,240.7251434
2,120,400,3.5,13.63580799,241.4427643
2,120,400,3.5,13.58806896,242.1604004
2,120,400,3.5,13.53055191,242.8780212
2,120,400,3.5,13.45277309,243.5956421
2,120,400,3.5,13.35897064,244.3132782
2,120,400,3.5,13.2322731,245.0308991
2,120,400,3.5,13.10549164,245.748169
2,120,400,3.5,12.97853756,246.4646912
2,120,400,3.5,12.86289978,247.1812286
2,120,400,3.5,12.77007103,247.8977509
2,120,400,3.5,12.70541668,248.6142731
2,120,400,3.5,12.69704247,249.3308106
2,120,400,3.5,12.69317341,250.0473328
2,120,400,3.5,12.69821835,250.763855
2,120,400,3.5,12.69890499,251.4803925
2,120,400,3.5,12.69104195,252.1969147
2,120,400,3.5,12.66120529,252.9130859
2,120,400,3.5,12.58865738,253.6285706
2,120,400,3.5,12.51358604,254.3440399
2,120,400,3.5,12.43365574,255.0595245
2,120,400,3.5,12.35118866,255.7750092
2,120,400,3.5,12.26387882,256.4904785
2,120,400,3.5,12.1619482,257.2059631
2,120,400,3.5,12.03235722,257.9214478
2,120,400,3.5,11.93258858,258.6369324
2,120,400,3.5,11.88873959,259.3523865
2,120,400,3.5,11.88864613,260.0675354
2,120,400,3.5,11.96987343,260.7819824
2,120,400,3.5,12.04930782,261.49646
2,120,400,3.5,12.12543964,262.2109375
2,120,400,3.5,12.19898605,262.925415
2,120,400,3.5,12.26781178,263.6398621
2,120,400,3.5,12.31820965,264.3543396
2,120,400,3.5,12.33526135,265.0688171
2,120,400,3.5,12.33590412,265.7832947
2,120,400,3.5,12.30711556,266.4977722
2,120,400,3.5,12.27653027,267.211853
2,120,400,3.5,12.24275112,267.9253235
2,120,400,3.5,12.20297337,268.6387634
2,120,400,3.5,12.15262222,269.3522339
2,120,400,3.5,12.09570503,270.0656738
2,120,400,3.5,12.02731514,270.7791138
2,120,400,3.5,11.97338867,271.4925842
2,120,400,3.5,11.94450951,272.2060242
2,120,400,3.5,11.91889858,272.9194946
2,120,400,3.5,11.89889813,273.6329346
2,120,400,3.5,11.86127949,274.3460083
2,120,400,3.5,11.79367638,275.0584717
2,120,400,3.5,11.73362541,275.7709351
2,120,400,3.5,11.68631744,276.4833984
2,120,400,3.5,11.64767933,277.1958618
2,120,400,3.5,11.62354469,277.9083252
2,120,400,3.5,11.60375023,278.6207886
2,120,400,3.5,11.59115315,279.3332214
2,120,400,3.5,11.57882977,280.0456848
2,120,400,3.5,11.56695747,280.7581482
2,120,400,3.5,11.54851437,281.4702454
2,120,400,3.5,11.51935959,282.1817627
2,120,400,3.5,11.48513508,282.8932495
2,120,400,3.5,11.44271755,283.6047363
2,120,400,3.5,11.39601994,284.3162537
2,120,400,3.5,11.34246445,285.0277405
2,120,400,3.5,11.29897976,285.7392578
2,120,400,3.5,11.271492,286.4507446
2,120,400,3.5,11.25161839,287.162262
2,120,400,3.5,11.24373531,287.8737488
2,120,400,3.5,11.23350334,288.5848694
2,120,400,3.5,11.21960449,289.2954407
2,120,400,3.5,11.19777679,290.006012
2,120,400,3.5,11.16367245,290.7165833
2,120,400,3.5,11.12362385,291.4271545
2,120,400,3.5,11.07444859,292.1377258
2,120,400,3.5,11.0274601,292.8482971
2,120,400,3.5,10.98380089,293.5588379
2,120,400,3.5,10.94454765,294.2694092
2,120,400,5,0,0
2,120,400,5,0,0
2,120,400,5,32.80113983,0.777062535
2,120,400,5,65.4439621,1.554125071
2,120,400,5,55.89373016,2.331187487
2,120,400,5,46.33951187,3.108250141
2,120,400,5,36.19768524,3.885312557
2,120,400,5,26.11430359,4.662374973
2,120,400,5,23.80859947,5.439437866
2,120,400,5,21.51383781,6.216500282
2,120,400,5,20.47753716,6.993562222
2,120,400,5,19.51426125,7.770598888
2,120,400,5,25.56811523,8.545162201
2,120,400,5,31.56732941,9.319724083
2,120,400,5,33.22903061,10.09428692
2,120,400,5,34.84781647,10.8688488
2,120,400,5,33.52484894,11.64341164
2,120,400,5,32.2062645,12.41797257
2,120,400,5,31.15436935,13.1925354
2,120,400,5,30.07893944,13.96709824
2,120,400,5,27.7546711,14.74166012
2,120,400,5,25.45044518,15.51617718
2,120,400,5,24.12170029,16.28852654
2,120,400,5,22.81345367,17.06087685
2,120,400,5,22.41673851,17.83322525
2,120,400,5,22.02544975,18.60557556
2,120,400,5,21.85123825,19.37792587
